ID_Unidad,Placa,Serial,Marca,Modelo,Color,Tipo_Vehiculo,Tipo_Flota,Estatus_Final,Situacion_Actual,Gerencia,Responsable_Usuario,Cargo_Usuario,Ubicacion_Taller,Documento_Url,Ubicacion_Actual
6584,A65AHGK,8SCPKRE04AV326504,CHEVROLET,SILVERADO,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),NO APLICA,,,,
6893,A71AM8I,3TMJU4GN4CM136893,TOYOTA,TACOMA,GRIS,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,SEGURIDAD INTEGRAL (DSI),AMADOR ACOSTA,,,,
6911,A75AS4C,1N6AD0EVOCC476911,NISSAN,FRONTIER,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
7195,SIN PLACAS,3TMJU4GN7CM137195,TOYOTA,TACOMA,GRIS PLATA,PICK-UP,Liviana,OPERATIVA,OPERATIVA,AMBIENTE,ALFREDO RIOS,,,,
8306,A73AM2I,1N6AD0EV3CC458306,NISSAN,FRONTIER,S/I,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,MPETROLEO,EDGARDO NAVA,,,,
8672,A85AS1C,1N6BAOCA1CN328672,NISSAN,TITAN,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
13718,03ZVAA,AJF1VP21675,FORD,F-150,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
13782,73ZVAA,AJF1VP22961,FORD,F-150,BLANCO,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,RECURSOS HUMANOS,FREDDY ESTABA,,,,
14804,SIN PLACAS,8YTER22X618-A10730,FORD,RANGER 4x4,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,A DESINCORPORAR,ASUNTOS PUBLICOS,TRANSPORTE TERRESTRE,,,,
14833,SIN PLACAS,8YTDR21C318-A14048,FORD,RANGER,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
14868,37MDAM,8LBTFS25H20111848,CHEVROLET,LUV CREW CAB,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
14873,30MDAM,8LBTFS25H20111688,CHEVROLET,LUV CREW CAB,BLANCO,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,BARIVEN,MARCOS COBIS,,,,
16101,07ZAAV,8ZCEC14T81V307876,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,LOTE DE DENUNCIADAS DESINCORPORACION LAGUNILLAS,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16105,53OAAY,8ZCEC14TX1V307460,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16126,91KAAW,8ZCEC14T91V30812,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,COORDINACION OPERACIONAL,ANGEL SANCHEZ,,,,
16129,78DAAW,8ZCEC14T91V307868,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16131,94IMAR,8ZCEC14T61V308153,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16134,55SMAS,8ZCEC14T71V307643,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
16136,63WMAO,8ZCEC14T21V307713,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16148,51BAAW,8ZCEC14T71V307965,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16149,SIN PLACAS,8ZCEC14T11V307749,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16151,SIN PLACAS,8ZCEC14T11V307623,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16153,46MKAH,8ZCEC14TX1V307734,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16154,97DAAW,8ZCEC14T01V308102,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16157,25PAAY,8ZCEC14T91V308132,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16158,68KAAW,8ZCEC14T51V308080,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16159,43OAAY,8ZCEC14T71V308226,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16169,70PMAS,8ZCEC14T91V308308,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16173,SIN PLACAS,8ZCEC14T31V308630,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16191,64CAAW,8ZCEC14T91V308714,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16192,SIN PLACAS,8ZCEC14T71V308727,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16195,77YAAV,8ZCEC14T81V308333,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16196,81DAAW,8ZCEC14T91V308244,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16197,96CAAW,8ZCEC14T91V308535,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16198,36YMAP,8ZCEC14T31V308644,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16201,SIN PLACAS,8ZCEC14T01V308360,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16208,21PAAY,8ZCEC14T81V308204,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16209,88EMAS,8ZCEC14T51V308189,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,BARIVEN,TRANSPORTE TERRESTRE,,,,
16223,22ZAAV,8ZCEC14T01V308746,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16234,04EAAW,8ZCEC14TX1V308611,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16244,06PAAW,8ZCEC14T31V308417,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16246,62CAAW,8ZCEC14T41V308507,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16247,35EAAW,8ZCEC14T51V308693,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,FUERZA AEREA NACIONAL,TRANSPORTE TERRESTRE,,,,
16253,55VAAV,8ZCEC14TX1V308740,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16256,14PAAV,8ZCEC14T31V308840,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16261,20DAAW,8ZCEC14T21V308442,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16264,34DAAW,8ZCEC14T01V308519,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16265,05TAAU,8ZCEC14T61V308508,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16269,52PAAV,8ZCEC14TX1V308785,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16305,14AAAW,8ZCEC14T11V308867,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16306,23TAAU,8ZCEC14T61V308749,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16313,63SMAP,8ZCEC14TX1V308978,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,COMODATO,COMODATO,"AREA DE DEFENSA INTEGRAL ""113 ARAWACO""",NO APLICA,,,,
16319,SIN PLACAS,8ZCEC14T21V308456,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16324,67SMAP,8ZCEC14TX1V309760,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16348,SIN PLACAS,8ZCEC14T91V305604,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16356,26NAAW,8ZCEC14T61V315734,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,LOTE DE DENUNCIADAS DESINCORPORACION LAGUNILLAS,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16358,SIN PLACAS,8ZCEC14T71V315886,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,FUERZA AEREA NACIONAL,RONAL SUAREZ,,,,
16361,SIN PLACAS,8ZCEC14T21V315701,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,RECUPERADA DE PLANTA ELECTRICA LAS MOROCHAS,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16373,SIN PLACAS,8ZCEC14T41V316218,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INDUSTRIAL E HIGIENE OCUPACIONAL,TRANSPORTE TERRESTRE,,,,
16374,SIN PLACAS,8ZCEC14T21V316301,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16378,SIN PLACAS,8ZCEC14T11V309551,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,RECUPERADA DE PUERTO MIRANDA,SEGURIDAD INDUSTRIAL E HIGIENE OCUPACIONAL,TRANSPORTE TERRESTRE,,,,
16380,SIN PLACAS,8ZCEC14T11V316239,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16385,SIN PLACAS,8ZCEC14T41V316252,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16386,SIN PLACAS,8ZCEC14T71V316276,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16390,SIN PLACAS,8ZCEC14T21V316671,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,"DENUNCIADA ANTE EL MP, OFICIO FECHA:10-01-2018, N° GNB-CONAS-GAES-ZULIA-SECC-COL:0005",SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16401,51MDAM,8ZCEC14TX2V307959,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16409,71MDAM,8ZCEC14T02V307985,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16414,53MDAM,8ZCEC14T82V307958,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,MPETROLEO,GIANCARLO MORÁN,,,,
16415,54MDAM,8ZCEC14T32V307950,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16419,61MDAM,8ZCEC14T42V308119,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16432,94KDAM,8ZCEC14T42V309240,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16433,65KDAM,8ZCEC14T12V309051,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16439,91SDAM,8ZCEC14T22V306689,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16443,70SDAM,8ZCEC14T32V306801,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,SEGURIDAD INTEGRAL (DSI),LEONARDO SANCHES,,,,
16447,40KDAM,8ZCEC14T82V308107,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16451,76KDAM,8ZCEC14T12V309079,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16453,47KDAM,8ZCEC14T72V308891,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16465,23GDAM,8ZCEC14T52V308033,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16467,50KDAM,8ZCEC14TX2V308979,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16470,96KDAM,8ZCEC14T62V309241,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16485,79KDAM,8ZCEC14T22V309186,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
16493,74KDAM,8ZCEC14T82V309032,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16500,18LDAM,8ZCEC14T92V306592,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16503,38LDAM,8ZCEC14T62V309661,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16504,37LDAM,8ZCEC14T12V309650,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GOIP,TRANSPORTE TERRESTRE,,,,
16506,84KDAM,8ZCEC14T82V309290,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16507,81KDAM,8ZCEC14T62V309207,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INDUSTRIAL E HIGIENE OCUPACIONAL,TRANSPORTE TERRESTRE,,,,
16520,95UDAN,8ZCEC14TX2V310263,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16521,89UDAN,8ZCEC14T82V310116,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16522,73LDAM,8ZCEC14T92V310058,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16523,69LDAM,8ZCEC14T22V310032,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16536,01VDAN,8ZCEC14T22V310354,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,AIT,TRANSPORTE TERRESTRE,,,,
16547,74LDAM,8ZCEC14T32V308337,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,SEGURIDAD INTEGRAL (DSI),LUIS GONZALEZ,,,,
16552,85UDAN,8ZCEC14T32V310055,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16563,48LDAM,8ZCEC14T52V309702,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,ASUNTOS PUBLICOS,TRANSPORTE TERRESTRE,,,,
16572,SIN PLACAS,8ZCEC14T32V310461,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16581,11VDAN,8ZCEC14T22V310452,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16582,27VDAN,8ZCEC14T12V310541,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,INOPERATIVA,PARADA POR FALLA,TRANSPORTE TERRESTRE,FREDDY RODRIGUEZ,,,,
16583,12VDAN,8ZCEC14T52V310445,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16585,28VDAN,8ZCEC14T82V310519,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,DESINCORPORADO,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16586,16VDAN,8ZCEC14T42V310467,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,LOTE DE DENUNCIADAS DESINCORPORACION LAGUNILLAS,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16590,31VDAN,8ZCEC14T02V310126,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INDUSTRIAL E HIGIENE OCUPACIONAL,TRANSPORTE TERRESTRE,,,,
16607,71XVAT,8ZCEC14T05V307585,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16622,42ZVAT,8ZCEC14T15V311502,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,GERENCIA REGIONAL DE VIVIENDA,TRANSPORTE TERRESTRE,,,,
16636,58ZVAT,8ZCEC14T35V311873,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16639,64CGAX,8ZCEC14T75V312069,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16642,68CGAX,8ZCEC14T15V312083,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS ELECTRICOS,TRANSPORTE TERRESTRE,,,,
16653,56IABI,8ZCEC14T35V313218,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16654,48IABI,8ZCEC14T95V313031,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16655,49IABI,8ZCEC14T05V313032,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,TRANSPORTE TERRESTRE,,,,
16656,65IABI,8ZCEC14T15V314268,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16657,93IABI,8ZCEC14T75V314274,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16659,70IABI,8ZCEC14T45V312904,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,COORDINACION OPERACIONAL,TRANSPORTE TERRESTRE,,,,
16669,64IABI,8ZCEC14T45V314197,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,A DESINCORPORAR,SEGURIDAD INTEGRAL (DSI),TRANSPORTE TERRESTRE,,,,
16679,87IABI,8ZCEC14T25V313338,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,FUERA DE SERVICIO,SERVICIOS LOGISTICOS,TRANSPORTE TERRESTRE,,,,
16683,90IABI,8ZCEC14T05V314228,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,COMODATO,POR CERTIFICAR,GOBERNACIÓN DEL ESTADO ZULIA,NO APLICA,,,,
16694,52IABI,8ZCEC14TX5V313068,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,EN ESPERA POR REMOLQUE,POR CERTIFICAR FALLA,BARIVEN,FRANCISCO DOMINGUEZ,,,,
16706,02JABI,8ZCEC14T25V314375,CHEVROLET,CHEYENNE,BLANCO,PICK-UP,Liviana,A DESINCORPORAR,DESMANTELADA,SEGURIDAD INTEGRAL (DSI),FRAN MARTINEZ,,,,
